comment,sentiment_gemini,sentiment_vader,sentiment_textblob
if the da had a vendetta against me i bet they could find me guilty of something illegal too but they dont because they dont hate me they hate trump and just picked around until they found something disgusting,0.25,0.05,-0.72
there should be a bunch of people charged with hate crime because this is what hate crimes all about they hate donald trump so theyre attacking him just like beating him up on the street theyre all guilty of crimes in this country,-1.0,-0.9719,-0.7250000000000001
dems party is possess with a very evil spirit of kills steals and destroys grossly corrupt party,-1.0,-0.8913,-0.75
what a disgusting verdict this is a laughable situation,-0.75,-0.3818,-0.75
this judge is so corrupt theyll do anything to stop trump do judge have an appraiser license and who give him the authority to prevent him from doing business in that evil city,-1.0,-0.7351,-0.75
corrupt is worst god punish u they do everything just to broke trump but god will never let it happen,0.0,-0.3506,-0.75
these liberals are disgusting corrupt people,-0.9,-0.5267,-0.75
i hope god punishes her evil deeds and exposes letitia james as the corrupt democrat that she is,-1.0,-0.6124,-0.75
corrupt and biased judge absolutely disgusting,0.0,-0.6997,-0.75
this is so wrong i hate these people with all my heart evil,-1.0,-0.9242,-0.7666666666666666
play stupid gamesget stupid prizes having 2 sets of books is illegalwhat a fool,-0.6,-0.6486,-0.7999999999999999
this is stupid,-1.0,-0.5267,-0.7999999999999999
i wonder does stinky have an escape plan or is he to stupid,-1.0,-0.6369,-0.7999999999999999
injustice at its worst its sickening to fathom the judges are so compromised and corrupt trump 2024,-0.75,-0.9042,-0.7999999999999999
tv for stupid people,0.0,-0.5267,-0.7999999999999999
this judge is going to look stupid in appeals court,-0.5,-0.5267,-0.7999999999999999
fox 787 million cant fix stupid,0.0,0.4168,-0.7999999999999999
pay up how is a billionaire charged 75000 in taxes while we are paying thousands what a joke republicans are all stupid,0.0,-0.5267,-0.7999999999999999
and the rep idiots still suckle on those orange nuuuuts,-0.25,0.0,-0.8
you maga morons will be paying for that crime too keep donating traitor trumpy needs your money,-1.0,-0.7003,-0.8
oops i hate looseres,-0.6,-0.5719,-0.8
the hate in this country the people mentality in our vip official jobs has been jeopardizedthere is no justice fairness the bias the threat the monies that is being madecorruption in in our system america will suffer this is just the beginning of dictatorshipcontrollingand kicking our democracyit looks like the agenda once againthis here has once again attacked our capitalism,-0.68,-0.7906,-0.8
and the cult fools want this idiot to be president again,-1.0,-0.7351,-0.8
whats freaking idiot and he was a president,-1.0,-0.7269,-0.8
this is all a load of crap,-1.0,-0.3818,-0.8
crap like this will be the us,-0.654,-0.0258,-0.8
time to appeal again what a bunch of crap,-0.5,-0.3818,-0.8
355 million is chump change for a guy who can scam magas with nfts trumpie bears and all of his crap,-1.0,-0.743,-0.8
this is going nowhere it will strengthen the trump euphoria you cant exhibit this level of hate for a man who defends his nation he must appeal and this will be thrown out like trush,0.0,0.2819,-0.8
nonsensical base,0.0,0.0,-0.8
the panel of morons banks and insurance companies will come,-0.75,-0.3182,-0.8
there is no jury and accuse him this 8s bull crap,-1.0,-0.6808,-0.8
its a witch hunt hahahahawhat an idiot,-0.7,-0.7003,-0.8
trump is an idiot and he got he deserved while maga crumbles with each defeat bidenharris 2024,-1.0,-0.743,-0.8
that is insane trump needs to appeal this case and get the heck out of nyc they play dirty trump 2024,0.0,-0.4939,-0.8
judge moron,-1.0,-0.4939,-0.8
the judges and courts are off their bloody heads in the usa no victims appeal appeal appeal,-1.0,-0.7506,-0.8
ones he becomes a president all this idiots are going to be sue and none of them are going to have the money or the people to defend them,0.0,0.0,-0.8
they hate him thats why we vote trump hope he takes revenge he deserves it lets investigate obama biden schumer all of themwitha trump doj,0.0,-0.6369,-0.8
these fking idiots will never see one penny of this money,-0.8,0.0,-0.8
trumps maga base hasnt help him or the republican party since 2016 the voting population is not maga,-0.5,0.1134,-0.8
wwhat a bunch of crap,-1.0,-0.3818,-0.8
because he is a crook you idiots fox is a joke,-1.0,0.296,-0.8
freaking morons at fox report this news as if this ruling is legitimate,-0.7,-0.6249,-0.8
fox lies is comedy now i watch it like it is snl an audience of morons,0.0,-0.0258,-0.8
there is no way i would pay anything or listen to the crap that come out of that judge mouth because all of this is fraudulent,-1.0,-0.8126,-0.8
this is b bull crap bullcrap bull crap,-1.0,-0.6369,-0.8
this is an outrage that worthless judge and prosecuter are swamp libtarded asses unconstitutional miscarriage of justice,0.0,-0.4215,-0.8
vindictive idiots maga baby flush these,-1.0,0.0,-0.8
trump got setup by evil people god dont like ugly but i do know one thing joe biden gets away with everything,0.0,-0.2153,-0.85
this is so stupid the democrats are sickening,-0.8,-0.8301,-0.85
appeal these people are sick and vicious,0.0,-0.7003,-0.8571428571428572
disgustingdems i never voted in my life and im 37 but i will now its sickening seeing how this country is being run since potato puppet was installed,-0.5,-0.6808,-0.9
this is sickening as to what they are doing to president trump,-1.0,-0.5267,-0.9
what a sickening witch karma,-1.0,-0.7096,-0.9
what is happening in america run by traitors and crooks and greedy basds sickening,-0.9,-0.6908,-0.9
this is sickening the ny courts are a joke,-0.5,-0.296,-0.9
america become banana republic its a joke people who control government trying to silence trump its disgusting,0.0,-0.296,-1.0
democratic machine trying to eviscerate trump for money health energy they also want to ruin america so he gets worst economy,-0.6858,-0.7759,-1.0
how is this judge allow to continue being so corrupted this is disgusting,-1.0,-0.3612,-1.0
trumps oppositions are a perpetual case manufacturing machine going to be a miserable summer,-0.6,-0.4939,-1.0
they are criminals this is extortion disgusting,-1.0,-0.7964,-1.0
this is disgusting the judge and leticia got to be ashamed of themselves,0.0,-0.7579,-1.0
disgusting liberal judge probably paid off,-1.0,-0.5267,-1.0
how evil,-1.0,-0.6597,-1.0
_trump what a pathetic loser and grifter_,-1.0,-0.7964,-1.0
the swamp has a shed load of tendrils making up crimes and highlighting how evil they are,-0.5,-0.6597,-1.0
its disgusting,-0.98,-0.5267,-1.0
no surprise there this is disgusting shameful,-0.8,-0.7717,-1.0
all these thugs in the republican party who are now pro crime so disgusting,0.0,-0.7324,-1.0
this is all evil and have him quit running for president trump,0.0,-0.6597,-1.0
crash and burn trump come on maga get your wallets out to save a horrible person who doesnt care about you except your vote and money,0.0,-0.6836,-1.0
leticia james looked evil saying that on camera,-1.0,-0.6597,-1.0
im boycotting nyc disgusting,0.0,-0.7269,-1.0
disgusting what a joke,-1.0,-0.296,-1.0
i will vote for donald trump 2024 democrats are just evil i will never vote democrat never,0.25,-0.6597,-1.0
how dare she got nasty with the nastiest man on earth,-1.0,-0.7906,-1.0
absolutely disgusting,0.0,-0.5709,-1.0
insane insane insanemankind are heading for disaster,-1.0,-0.8591,-1.0
disgusting america is gone,-0.5,-0.5267,-1.0
james and willis both evil liars,-1.0,-0.8316,-1.0
this is so disgusting i feel for president trump,-0.6,-0.656,-1.0
pathetic judge,-0.5,-0.5719,-1.0
looks like the scotus is going to have another appeal on its hands this is disgusting behavior coming from the democrats,-0.8,-0.2263,-1.0
this is horrible,-0.821,-0.5423,-1.0
pathetic trial,0.0,-0.5719,-1.0
my question is will biden be sued and tried when he is out of office this is disgusting and the republicans need to start fighting fire with fire,-0.8,-0.8658,-1.0
this is absolutely disgusting,0.0,-0.5709,-1.0
rigged court trump dose not have a shot in ny or dc but an appeal to the supreme court will correct this witch hunt im really disgusted,0.0,-0.691,-1.0
democraps are horrible people,-0.95,-0.5423,-1.0
evil at its finest,0.0,-0.6597,-1.0
evil greedy democrats,-1.0,-0.7717,-1.0
still losing money is worst than prison,-0.4,-0.875,-1.0
any body out there who thinks like i do that leticia james is disgusting,-0.8,-0.2263,-1.0
we should file a law suit on her leticia james for vicious malicious prosecution,-0.35,-0.6908,-1.0
this is what this country has come to this is what you do to a man who you dont want to run for president utterly disgusting,-0.7,-0.6014,-1.0
terrible news,-1.0,-0.4767,-1.0
these shortsighted monsters forget that payback can be horrible,-0.673,-0.6597,-1.0
leticia is an evil person,0.0,-0.6597,-1.0
horrible,-0.9,-0.5423,-1.0
disgusting how the so called justice department ment can witchhunt a front runner in the upcoming election trump and his family is being robbed,0.0,0.0717,-1.0
its all so shocking we didnt know he was a fraudulent fool its shocking,-0.5,-0.9199,-1.0
he wont pay one dollar im please to say the supreme court will throw it out because its insane,-0.3,0.5417,-1.0
fox news is the worst history is watching,0.0,-0.6249,-1.0
james is one nasty beast,-1.0,-0.5574,-1.0
usa is falling apart biden is insane,0.0,-0.5106,-1.0
do any of you pathetic trump cultists know anything about law or justice of course not,0.0,-0.0772,-1.0
overeach at its worst,-0.5,-0.6249,-1.0
at this point i just see trump as a pathetic fool im not voting for anyone in the upcoming presidential election,-0.5,-0.765,-1.0
this is insane,-1.0,-0.4019,-1.0
these judges are unjust and evil,-0.9,-0.8271,-1.0
_the leader of the repuke gop party how pathetic_,-0.75,0.4019,-1.0
thats insane how did the judge come up with those figures dont know what state he incorporated his businesses but he should take all his business out of ny that would include the taxes he pays,0.0,-0.2144,-1.0
